subitem_id,project_code,project_code_raw,project_code_normalized,project_name,category,batch_no,publish_year,entry_type,region_raw,province,province_map_name,city_code,county_code,applicant_region_or_unit,protection_unit_raw,protection_unit_normalized,source_url,collected_at,raw_record_id,manual_review_status
subitem_12185,I-6,I-6,I-6,白蛇传传说,民间文学,1,2006,new,浙江省杭州市,浙江省,浙江省,330100,,"浙江省杭州市 <br /> <br /> 白蛇传传说是我国民间文学中的一颗璀璨明珠,所塑造的白娘子、许仙、法海和小青等人物形象,表达了广大人民对人性解放的渴望,是中华民族宝贵的精神文化遗产",杭州市文化馆（杭州市非物质文化遗产保护中心）,杭州市文化馆(杭州市非物质文化遗产保护中心),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:53+00:00,12185,
subitem_12293,I-60,I-60,I-60,科尔沁潮尔史诗,民间文学,2,2008,new,内蒙古自治区,内蒙古自治区,内蒙古自治区,,,"内蒙古自治区 <br /> <br /> 科尔沁潮尔史诗流行于内蒙古东部的通辽市、兴安盟一带,是蒙古族史诗的一种地方性传统演述形式",内蒙古师范大学,内蒙古师范大学,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12293,
subitem_12294,I-61,I-61,I-61,仰阿莎,民间文学,2,2008,new,贵州省黔东南苗族侗族自治州,贵州省,贵州省,522600,,"贵州省黔东南苗族侗族自治州 <br /> <br /> 仰阿莎是流传于贵州省黔东南苗族侗族自治州及毗邻地区的苗族长篇叙事歌,长达万余行,是迄今为止发现的苗族最长的叙事歌",黔东南苗族侗族自治州文化研究所,黔东南苗族侗族自治州文化研究所,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12294,
subitem_12295,I-62,I-62,I-62,布依族盘歌,民间文学,2,2008,new,贵州省盘县,贵州省,贵州省,520200,520222,"贵州省盘县 <br /> <br /> 布依族盘歌是布依族的传统民歌,流传于贵州省北盘江流域的布依村寨,六盘水市盘县羊场布依族白族苗族乡境内的布依族盘歌最具代表性",盘州市非物质文化遗产保护中心,盘州市非物质文化遗产保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12295,
subitem_12296,I-63,I-63,I-63,梅葛,民间文学,2,2008,new,云南省楚雄彝族自治州,云南省,云南省,532300,,"云南省楚雄彝族自治州 <br /> <br /> 姚安口传彝族梅葛起源于云南省楚雄彝族自治州姚安县官屯乡,历史悠久,具有广泛的群众性",楚雄彝族自治州非物质文化遗产保护中心,楚雄彝族自治州非物质文化遗产保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12296,
subitem_12297,I-64,I-64,I-64,查姆,民间文学,2,2008,new,云南省双柏县,云南省,云南省,532300,532322,"云南省双柏县 <br /> <br /> 查姆是流传于云南省双柏县大麦地镇、安龙堡乡等彝族地区的彝族民间创世史诗,具有悠久的历史",双柏县文化馆,双柏县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12297,
subitem_12298,I-65,I-65,I-65,达古达楞格莱标,民间文学,2,2008,new,云南省德宏傣族景颇族自治州,云南省,云南省,533100,,"云南省德宏傣族景颇族自治州 <br /> <br /> 达古达楞格莱标是德昂族民间创世神话史诗,流传于我国云南省西部德宏傣族景颇族自治州、保山市隆阳区潞江坝乡和西南部临沧市镇康、耿马、永德、双江县及缅甸掸邦、佤邦一带",德宏州文化馆,德宏州文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12298,
subitem_12299,I-66,I-66,I-66,哈尼哈吧,民间文学,2,2008,new,云南省元阳县,云南省,云南省,532500,532528,"云南省元阳县 <br /> <br /> 哈尼哈吧哈尼语意为哈尼古歌,是哈尼族社会生活中流传广泛、影响深远的民间歌谣,是有别于哈尼族山歌、情歌、儿歌等的庄重、典雅的古老歌唱形式",元阳县文化馆,元阳县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12299,
subitem_12300,I-67,I-67,I-67,召树屯与喃木诺娜,民间文学,2,2008,new,云南省西双版纳傣族自治州,云南省,云南省,532800,,"云南省西双版纳傣族自治州 <br /> <br /> 口传长诗召树屯与喃木诺娜是傣族最著名、最优秀且流传最广泛的爱情赞美诗,在西双版纳傣族地区和东南亚地区广为流传",西双版纳傣族自治州文化馆,西双版纳傣族自治州文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12300,
subitem_12301,I-68,I-68,I-68,米拉尕黑,民间文学,2,2008,new,甘肃省东乡族自治县,甘肃省,甘肃省,622900,622926,"甘肃省东乡族自治县 <br /> <br /> 米拉尕黑(东乡语音译,“米拉”是小的意思,“尕黑”是哥哥的意思)是东乡族最著名的民间长诗,大约产生于明代,在东乡族民间口耳相传已有五百多年",东乡族自治县文化馆,东乡族自治县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12301,
subitem_12302,I-69,I-69,I-69,康巴拉伊,民间文学,2,2008,new,青海省治多县,青海省,青海省,632700,632724,"青海省治多县 <br /> <br /> 康巴拉伊源自藏族古老的口头传统文学,是藏族传统韵文体说唱形式,由12部分组成,在康巴及其周边地区广泛流传,是藏族青年男女表达感情的重要形式",治多县民族语文工作中心,治多县民族语文工作中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12302,
subitem_12186,I-7,I-7,I-7,梁祝传说,民间文学,1,2006,new,江苏省宜兴市,江苏省,江苏省,320200,320282,"江苏省宜兴市 <br /> <br /> 梁山伯与祝英台传说是我国四大民间传说之一,是中华文化的瑰宝",宜兴市华夏梁祝文化研究会,宜兴市华夏梁祝文化研究会,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:53+00:00,12186,
subitem_12187,I-7,I-7,I-7,梁祝传说,民间文学,1,2006,new,浙江省杭州市,浙江省,浙江省,330100,,"浙江省杭州市 <br /> <br /> 梁山伯与祝英台传说是我国四大民间传说之一,是中华文化的瑰宝",杭州市文化馆（杭州市非物质文化遗产保护中心）,杭州市文化馆(杭州市非物质文化遗产保护中心),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:53+00:00,12187,
subitem_12188,I-7,I-7,I-7,梁祝传说,民间文学,1,2006,new,浙江省宁波市,浙江省,浙江省,330200,,"浙江省宁波市 <br /> <br /> 梁山伯与祝英台传说是我国四大民间传说之一,是中华文化的瑰宝",宁波梁祝文化园管理有限公司,宁波梁祝文化园管理有限公司,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:53+00:00,12188,
subitem_12189,I-7,I-7,I-7,梁祝传说,民间文学,1,2006,new,浙江省上虞市,浙江省,浙江省,330600,330682,"浙江省上虞市 <br /> <br /> 梁山伯与祝英台传说是我国四大民间传说之一,是中华文化的瑰宝",绍兴市上虞区文化馆（区非物质遗产保护中心）,绍兴市上虞区文化馆(区非物质遗产保护中心),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:53+00:00,12189,
subitem_12190,I-7,I-7,I-7,梁祝传说,民间文学,1,2006,new,山东省济宁市,山东省,山东省,370800,,"山东省济宁市 <br /> <br /> 梁山伯与祝英台传说是我国四大民间传说之一,是中华文化的瑰宝",济宁市梁祝文化研究会,济宁市梁祝文化研究会,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:53+00:00,12190,
subitem_12191,I-7,I-7,I-7,梁祝传说,民间文学,1,2006,new,河南省汝南县,河南省,河南省,411700,411727,"河南省汝南县 <br /> <br /> 梁山伯与祝英台传说是我国四大民间传说之一,是中华文化的瑰宝",汝南县文化馆,汝南县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:53+00:00,12191,
subitem_12303,I-70,I-70,I-70,汗青格勒,民间文学,2,2008,new,青海省海西蒙古族藏族自治州,青海省,青海省,632800,,青海省海西蒙古族藏族自治州 <br /> <br /> 青海海西蒙古族英雄史诗汗青格勒主要流传于海西蒙古族藏族自治州蒙古族聚居的地区,海西州文化馆（海西州非物质文化遗产传承保护中心、 海西州民族文化体育活动中心）,海西州文化馆(海西州非物质文化遗产传承保护中心、 海西州民族文化体育活动中心),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12303,
subitem_12304,I-71,I-71,I-71,维吾尔族达斯坦,民间文学,2,2008,new,新疆维吾尔自治区,新疆维吾尔自治区,新疆维吾尔自治区,,,"新疆维吾尔自治区 <br /> <br /> 维吾尔族达斯坦是维吾尔族叙事的总称,它所涉及的内容非常广泛,根据内容和形式可分为英雄达斯坦、爱情达斯坦、历史达斯坦和江那麦达斯坦几种,主要流传于新疆维吾尔自治区",新疆维吾尔自治区民间文艺家协会,新疆维吾尔自治区民间文艺家协会,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12304,
subitem_12305,I-72,I-72,I-72,哈萨克族达斯坦,民间文学,2,2008,new,新疆维吾尔自治区文学艺术界联合会民间文艺家协会,新疆维吾尔自治区,新疆维吾尔自治区,650100,,"新疆维吾尔自治区文学艺术界联合会民间文艺家协会 <br /> <br /> 哈萨克族达斯坦包括神话、传说及内容丰富的生活故事等,是哈萨克族民间文学中最古老、最受人喜爱的文学种类,其创作与哈萨克族历史上的重大事件有关,主要分布在新疆哈萨克族居住的28个县内",新疆维吾尔自治区民间文艺家协会,新疆维吾尔自治区民间文艺家协会,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12305,
subitem_12306,I-72,I-72,I-72,哈萨克族达斯坦,民间文学,2,2008,new,新疆维吾尔自治区沙湾县,新疆维吾尔自治区,新疆维吾尔自治区,654200,654223,"新疆维吾尔自治区沙湾县 <br /> <br /> 哈萨克族达斯坦包括神话、传说及内容丰富的生活故事等,是哈萨克族民间文学中最古老、最受人喜爱的文学种类,其创作与哈萨克族历史上的重大事件有关,主要分布在新疆哈萨克族居住的28个县内",沙湾县文化馆,沙湾县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12306,
subitem_12307,I-72,I-72,I-72,哈萨克族达斯坦,民间文学,2,2008,new,新疆维吾尔自治区福海县,新疆维吾尔自治区,新疆维吾尔自治区,654300,654323,"新疆维吾尔自治区福海县 <br /> <br /> 哈萨克族达斯坦包括神话、传说及内容丰富的生活故事等,是哈萨克族民间文学中最古老、最受人喜爱的文学种类,其创作与哈萨克族历史上的重大事件有关,主要分布在新疆哈萨克族居住的28个县内",福海县文化馆,福海县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12307,
subitem_12308,I-73,I-73,I-73,珠郎娘美,民间文学,2,2008,new,贵州省榕江县,贵州省,贵州省,522600,522632,"贵州省榕江县 <br /> <br /> 侗族民间故事珠郎娘美源出古州(今贵州省榕江县),后流传于贵州省黎平、从江等县的侗族地区,再后流传到广西三江、龙胜、融水和湖南通道等侗族聚居县",榕江县非物质文化遗产保护中心,榕江县非物质文化遗产保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12308,
subitem_12309,I-73,I-73,I-73,珠郎娘美,民间文学,2,2008,new,贵州省从江县,贵州省,贵州省,522600,522633,"贵州省从江县 <br /> <br /> 侗族民间故事珠郎娘美源出古州(今贵州省榕江县),后流传于贵州省黎平、从江等县的侗族地区,再后流传到广西三江、龙胜、融水和湖南通道等侗族聚居县",从江县非物质文化遗产保护中心,从江县非物质文化遗产保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12309,
subitem_12310,I-74,I-74,I-74,司岗里,民间文学,2,2008,new,云南省沧源佤族自治县,云南省,云南省,530900,530927,"云南省沧源佤族自治县 <br /> <br /> 司岗里是广泛流传于佤族民间的口述文学,它以云南省沧源佤族自治县为中心,在邻近各县市及周边国家的佤族聚居区广泛流传",沧源佤族自治县文化馆,沧源佤族自治县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12310,
subitem_12311,I-74,I-74,I-74,司岗里,民间文学,3,2011,extension,云南省西盟佤族自治县,云南省,云南省,530800,530829,"云南省西盟佤族自治县 <br /> <br /> 佤族创世史诗《司岗里》,流传于云南省的沧源、澜沧以及西盟佤族自治县",西盟佤族自治县文化馆,西盟佤族自治县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12311,
subitem_12312,I-75,I-75,I-75,彝族克智,民间文学,2,2008,new,四川省美姑县,四川省,四川省,513400,513436,"四川省美姑县 <br /> <br /> 彝族口头论辩克智是在婚礼、丧葬、节庆等集会场所由主客双方论辩手临场演述的一种诗体口承文学,是彝族民间语言艺术中内容最丰富、形式最灵活,最具知识性、趣味性、娱乐性、竞技性的表现形式",美姑县文化馆,美姑县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12312,
subitem_12313,I-76,I-76,I-76,苗族贾理,民间文学,2,2008,new,贵州省黔东南苗族侗族自治州,贵州省,贵州省,522600,,"贵州省黔东南苗族侗族自治州 <br /> <br /> 苗族贾理是黔东南苗族地区经典的历史文化记忆集成,它集创世神话、族源传说、支系谱牒、知识技艺、原始宗教信俗、民俗仪礼、伦理道德、诉讼理辞和典型案例于一身,荟萃了苗族的原典文化,集中反映了苗族的精神情感和智慧意识",黔东南苗族侗族自治州文化研究所,黔东南苗族侗族自治州文化研究所,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12313,
subitem_12314,I-77,I-77,I-77,藏族婚宴十八说,民间文学,2,2008,new,青海省,青海省,青海省,,,青海省 <br /> <br /> 藏族婚宴十八说是流传在青海省东部农业区藏族聚居地的一种民间口头文学,青海省文化馆,青海省文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12314,
subitem_12315,I-78,I-78,I-78,童谣(北京童谣),民间文学,2,2008,new,北京市宣武区,北京市,北京市,110100,110102,"北京市宣武区 <br /> <br /> 童谣指传唱于儿童之口的没有乐谱的歌谣,是流传于全国各地的一种由特殊群体念唱、传播,具有特殊意义的民谣种类",北京市宣武师范学校附属第一小学,北京市宣武师范学校附属第一小学,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12315,
subitem_12316,I-78,I-78,I-78,童谣(闽南童谣),民间文学,2,2008,new,福建省厦门市,福建省,福建省,350200,,"福建省厦门市 <br /> <br /> 童谣指传唱于儿童之口的没有乐谱的歌谣,是流传于全国各地的一种由特殊群体念唱、传播,具有特殊意义的民谣种类",厦门市集美区灌口小学（福建省厦门实验小学集美分校）,厦门市集美区灌口小学(福建省厦门实验小学集美分校),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12316,
subitem_12317,I-78,I-78,I-78,童谣(绍兴童谣),民间文学,4,2014,extension,浙江省绍兴市,浙江省,浙江省,330600,,浙江省绍兴市,绍兴市文化馆、绍兴市非物质文化遗产保护中心,绍兴市文化馆、绍兴市非物质文化遗产保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12317,
subitem_23636,I-78,I-78,I-78,童谣(纳西族童谣),民间文学,5,2021,extension,云南省丽江市古城区,云南省,云南省,530700,530702,云南省丽江市古城区,古城区非物质文化遗产保护管理中心,古城区非物质文化遗产保护管理中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,23636,
subitem_12318,I-79,I-79,I-79,桐城歌,民间文学,2,2008,new,安徽省桐城市,安徽省,安徽省,340800,340881,"安徽省桐城市 <br /> <br /> 桐城歌是起源于安徽省桐城市的一种地方歌调,是劳动人民集体创作的一种韵文形式",桐城市文化馆,桐城市文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12318,
subitem_12192,I-8,I-8,I-8,孟姜女传说,民间文学,1,2006,new,山东省淄博市,山东省,山东省,370300,,"山东省淄博市 <br /> <br /> 据《左传》“襄公二十三年”载:公元前550年(春秋时期,齐庄公四年)秋,齐国将军杞梁率兵攻打莒国(今山东莒县),不幸身亡",淄博市淄川区公共文化服务中心（加挂淄川区文化馆、淄川区美术馆牌子）,淄博市淄川区公共文化服务中心(加挂淄川区文化馆、淄川区美术馆牌子),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:53+00:00,12192,
subitem_12193,I-8,I-8,I-8,孟姜女传说,民间文学,2,2008,extension,河北省秦皇岛市,河北省,河北省,130300,,"河北省秦皇岛市 <br /> <br /> 孟姜女传说在战国时期即见端倪,明清以来大为盛行,是各地戏曲、唱本等俗文学作品的常见题材,主要揭露封建社会繁重的徭役和剥削,歌颂忠贞的爱情",秦皇岛市山海关区文化馆,秦皇岛市山海关区文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:53+00:00,12193,
subitem_12194,I-8,I-8,I-8,孟姜女传说,民间文学,2,2008,extension,湖南省津市市,湖南省,湖南省,430700,430781,"湖南省津市市 <br /> <br /> 孟姜女传说在战国时期即见端倪,明清以来大为盛行,是各地戏曲、唱本等俗文学作品的常见题材,主要揭露封建社会繁重的徭役和剥削,歌颂忠贞的爱情",津市市文化馆（津市市美术馆）,津市市文化馆(津市市美术馆),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:53+00:00,12194,
subitem_12195,I-8,I-8,I-8,孟姜女传说,民间文学,3,2011,extension,山东省莒县,山东省,山东省,371100,371122,"山东省莒县 <br /> <br /> 孟姜女传说的滥觞,源于齐国对莒国发动战争",莒县文化馆,莒县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:53+00:00,12195,
subitem_12196,I-8,I-8,I-8,孟姜女传说,民间文学,4,2014,extension,山东省莱芜市莱城区,山东省,山东省,371200,371202,山东省莱芜市莱城区,济南市文化馆（济南市非物质文化遗产保护中心、济南市艺术创作研究院）,济南市文化馆(济南市非物质文化遗产保护中心、济南市艺术创作研究院),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:53+00:00,12196,
subitem_12319,I-80,I-80,I-80,土家族梯玛歌,民间文学,2,2008,new,湖南省龙山县,湖南省,湖南省,433100,433130,"湖南省龙山县 <br /> <br /> 梯玛歌是土家族长篇史诗,主要分布在湘西酉水流域的龙山、保靖、永顺和古丈四县",龙山县非物质文化遗产保护中心,龙山县非物质文化遗产保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12319,
subitem_12320,I-81,I-81,I-81,雷州歌,民间文学,2,2008,new,广东省雷州市,广东省,广东省,440800,440882,"广东省雷州市 <br /> <br /> 雷州歌主要流行于广东省湛江市雷州半岛使用雷州方言(属闽南语系雷州语支)的十个县(市)区,它记载了雷州人诞生、迁徙、劳动、生存的历史状况,在宋代即已见诸史书",雷州市雷歌研究会,雷州市雷歌研究会,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12320,
subitem_12321,I-82,I-82,I-82,壮族嘹歌,民间文学,2,2008,new,广西壮族自治区平果县,广西壮族自治区,广西壮族自治区,451000,451023,"广西壮族自治区平果县 <br /> <br /> 壮族嘹歌是著名的壮族长篇古歌,它在长期口头传诵后经壮族文人加工,用古壮字记录下来并在格式上作了适当规范,形成较为完整的歌谣集",平果市文化体育推广中心（平果市民俗文化传承展示中心）,平果市文化体育推广中心(平果市民俗文化传承展示中心),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12321,
subitem_12322,I-83,I-83,I-83,柯尔克孜约隆,民间文学,2,2008,new,新疆师范大学,新疆维吾尔自治区,新疆维吾尔自治区,650100,,"新疆师范大学 <br /> <br /> 柯尔克孜约隆是帕米尔克普恰克部落特有的习俗歌,它种类繁多,包括劝嫁约隆、迎客约隆、谜语约隆、对唱约隆、讽刺约隆、劝善约隆、弹拨约隆及女性约隆、男性约隆等",新疆师范大学,新疆师范大学,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12322,
subitem_12323,I-83,I-83,I-83,柯尔克孜约隆,民间文学,2,2008,new,新疆维吾尔自治区阿克陶县,新疆维吾尔自治区,新疆维吾尔自治区,653000,653022,"新疆维吾尔自治区阿克陶县 <br /> <br /> 柯尔克孜约隆是帕米尔克普恰克部落特有的习俗歌,它种类繁多,包括劝嫁约隆、迎客约隆、谜语约隆、对唱约隆、讽刺约隆、劝善约隆、弹拨约隆及女性约隆、男性约隆等",新疆阿克陶县文化馆,新疆阿克陶县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12323,
subitem_12324,I-84,I-84,I-84,笑话(万荣笑话),民间文学,2,2008,new,山西省万荣县,山西省,山西省,140800,140822,"山西省万荣县 <br /> <br /> 万荣笑话是流传于山西省的民间文学形式之一,万荣人以幽默、诙谐的性格演绎着对生活的理解与热爱,创造了为人所津津乐道的万荣笑话",万荣县笑话发展协会,万荣县笑话发展协会,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12324,
subitem_12325,I-85,I-85,I-85,天坛传说,民间文学,3,2011,new,北京市东城区,北京市,北京市,110100,110101,"北京市东城区 <br /> <br /> 天坛始建于明永乐十八年(1420),明清两代帝王在此祭天、祈谷和祈雨",北京市天坛公园管理处,北京市天坛公园管理处,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12325,
subitem_12326,I-86,I-86,I-86,曹雪芹传说,民间文学,3,2011,new,北京市海淀区,北京市,北京市,110100,110108,"北京市海淀区 <br /> <br /> 曹雪芹(西山)传说是主要流传于北京香山、寿安山、金山—被称为“小西山”一带、以曹雪芹其人和《红楼梦》为题材的民间传说,属于“人物传说”",北京市植物园,北京市植物园,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12326,
subitem_12327,I-87,I-87,I-87,契丹始祖传说,民间文学,3,2011,new,河北省平泉县,河北省,河北省,130800,130823,河北省平泉县 <br /> <br /> 契丹始祖传说历史悠久,平泉市文化馆,平泉市文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12327,
subitem_12328,I-88,I-88,I-88,赵氏孤儿传说,民间文学,3,2011,new,山西省盂县,山西省,山西省,140300,140322,"山西省盂县 <br /> <br /> 春秋时期,晋国国君晋景公听信权臣屠岸贾谗言,致使赵氏家族三百余口被满门抄斩,义士程婴和公孙杵臼将赵盾之孙赵武救出,策马逃入千里之外的盂山(今盂县藏山)藏匿15年之久",盂县人民文化馆,盂县人民文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12328,
subitem_12329,I-89,I-89,I-89,白马拖缰传说,民间文学,3,2011,new,山西省晋城市城区,山西省,山西省,140500,140502,"山西省晋城市城区 <br /> <br /> 白马拖缰传说的基本母题(梗概)是:相传,一个砍柴少年为财主打柴,路遇一老者向其索柴取暖",晋城市城区文化馆,晋城市城区文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=2,2026-08-06T10:14:56+00:00,12329,
subitem_12197,I-9,I-9,I-9,董永传说,民间文学,1,2006,new,山西省万荣县,山西省,山西省,140800,140822,山西省万荣县 <br /> <br /> 董永传说最早载于西汉刘向的《孝子传(图)》,万荣县文化馆,万荣县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12197,
subitem_12198,I-9,I-9,I-9,董永传说,民间文学,1,2006,new,江苏省东台市,江苏省,江苏省,320900,320981,江苏省东台市 <br /> <br /> 董永传说最早载于西汉刘向的《孝子传(图)》,东台市文化馆,东台市文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12198,
subitem_12199,I-9,I-9,I-9,董永传说,民间文学,1,2006,new,河南省武陟县,河南省,河南省,410800,410823,河南省武陟县 <br /> <br /> 董永传说最早载于西汉刘向的《孝子传(图)》,武陟县董永文化服务中心,武陟县董永文化服务中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12199,
subitem_12200,I-9,I-9,I-9,董永传说,民间文学,1,2006,new,湖北省孝感市,湖北省,湖北省,420900,,湖北省孝感市 <br /> <br /> 董永传说最早载于西汉刘向的《孝子传(图)》,孝感市群众艺术馆（孝感市非物质文化遗产保护中心）,孝感市群众艺术馆(孝感市非物质文化遗产保护中心),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12200,
subitem_12201,I-9,I-9,I-9,董永传说,民间文学,2,2008,extension,山东省博兴县,山东省,山东省,371600,371625,"山东省博兴县 <br /> <br /> 董永传说是我国广为流传的四大民间传说之一,最早载于西汉刘向的《孝子传(图)》",博兴县文化馆,博兴县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12201,
subitem_12202,I-9,I-9,I-9,董永传说,民间文学,2,2008,extension,江苏省金坛市,江苏省,江苏省,320400,320482,"江苏省金坛市 <br /> <br /> 董永传说是我国广为流传的四大民间传说之一,最早载于西汉刘向的《孝子传(图)》",常州市金坛区文化馆,常州市金坛区文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12202,
